date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1979-07-03,Burma,Thailand,2,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1979-07-04,Finland,Russia,1,1,UEFA Euro qualification,Helsinki,Finland,False
1979-07-05,Singapore,Thailand,1,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1979-07-06,Ivory Coast,Sudan,4,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
1979-07-06,Malawi,Kenya,1,0,Friendly,Blantyre,Malawi,False
1979-07-08,Congo DR,Togo,4,1,Friendly,Kinshasa,Zaïre,False
1979-07-08,Indonesia,Thailand,2,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1979-07-08,Malawi,Kenya,0,0,Friendly,Lilongwe,Malawi,False
1979-07-10,Bolivia,Paraguay,3,1,Copa Paz del Chaco,La Paz,Bolivia,False
1979-07-11,Burma,Singapore,4,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1979-07-11,Chile,Uruguay,1,0,Copa Juan Pinto Durán,Santiago,Chile,False
1979-07-11,Indonesia,Japan,0,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1979-07-11,Peru,Ecuador,2,1,Friendly,Lima,Peru,False
1979-07-12,Bolivia,Paraguay,1,1,Friendly,Cochabamba,Bolivia,False
1979-07-13,Burma,Indonesia,4,0,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1979-07-13,Japan,Singapore,3,1,Merdeka Tournament,Kuala Lumpur,Malaysia,True
1979-07-15,Kenya,Congo DR,2,2,Friendly,Nairobi,Kenya,False
1979-07-15,Malawi,Tanzania,2,0,Friendly,Blantyre,Malawi,False
1979-07-17,Malawi,Tanzania,2,0,Friendly,Blantyre,Malawi,False
1979-07-18,Bolivia,Argentina,2,1,Copa América,La Paz,Bolivia,False
1979-07-18,Peru,Colombia,0,1,Friendly,Lima,Peru,False
1979-07-18,Uruguay,Chile,2,1,Copa Juan Pinto Durán,Montevideo,Uruguay,False
1979-07-19,Malawi,Tanzania,0,1,Friendly,Blantyre,Malawi,False
1979-07-20,Kyrgyzstan,Lithuania,0,0,Friendly,Moscow,Soviet Union,True
1979-07-21,Belarus,Armenia,3,0,Friendly,Minsk,Soviet Union,False
1979-07-22,Georgia,Lithuania,5,0,Friendly,Moscow,Soviet Union,True
1979-07-22,Grenada,Trinidad and Tobago,0,1,CFU Caribbean Cup qualification,St. George's,Grenada,False
1979-07-23,Belarus,Latvia,2,1,Friendly,Minsk,Soviet Union,False
1979-07-24,Azerbaijan,Lithuania,0,1,Friendly,Moscow,Soviet Union,True
1979-07-25,Belarus,Russia,2,3,Friendly,Minsk,Soviet Union,False
1979-07-25,Benin,Congo DR,0,1,Friendly,Porto-Novo,Benin,False
1979-07-25,Colombia,Peru,1,2,Friendly,Bogotá,Colombia,False
1979-07-26,Bolivia,Brazil,2,1,Copa América,La Paz,Bolivia,False
1979-07-26,Liberia,Ghana,3,1,Friendly,Monrovia,Liberia,False
1979-07-28,Benin,Congo DR,0,3,Friendly,Cotonou,Benin,False
1979-07-28,Lithuania,Ukraine,0,2,Friendly,Moscow,Soviet Union,True
1979-07-28,Russia,Belarus,0,0,Friendly,Moscow,Soviet Union,False
1979-07-29,Madagascar,Tanzania,2,4,Friendly,Antananarivo,Madagascar,False
1979-07-30,Belarus,Ukraine,0,0,Friendly,Moscow,Soviet Union,True
1979-07-30,Russia,Lithuania,2,0,Friendly,Moscow,Soviet Union,False
1979-08-01,Belarus,Lithuania,0,2,Friendly,Moscow,Soviet Union,True
1979-08-01,Madagascar,Tanzania,1,0,Friendly,Antananarivo,Madagascar,False
1979-08-01,Paraguay,Bolivia,2,0,Copa Paz del Chaco,Asunción,Paraguay,False
1979-08-01,Venezuela,Colombia,0,0,Copa América,San Cristóbal,Venezuela,False
1979-08-02,Brazil,Argentina,2,1,Copa América,Rio de Janeiro,Brazil,False
1979-08-04,Belarus,Kazakhstan,0,1,Friendly,Moscow,Soviet Union,True
1979-08-04,Trinidad and Tobago,Grenada,2,1,CFU Caribbean Cup qualification,San Fernando,Trinidad and Tobago,False
1979-08-05,Congo DR,Guinea,3,2,African Cup of Nations qualification,Kinshasa,Zaïre,False
1979-08-05,Russia,Lithuania,2,1,Friendly,Moscow,Soviet Union,False
1979-08-08,Argentina,Bolivia,3,0,Copa América,Buenos Aires,Argentina,False
1979-08-08,Ecuador,Peru,2,1,Friendly,Quito,Ecuador,False
1979-08-08,Venezuela,Chile,1,1,Copa América,San Cristóbal,Venezuela,False
1979-08-15,Colombia,Chile,1,0,Copa América,Bogotá,Colombia,False
1979-08-15,Norway,Sweden,2,0,Nordic Championship,Oslo,Norway,False
1979-08-16,Brazil,Bolivia,2,0,Copa América,São Paulo,Brazil,False
1979-08-19,Guinea,Congo DR,3,1,African Cup of Nations qualification,Conakry,Guinea,False
1979-08-19,Poland,Libya,5,0,Friendly,Słupsk,Poland,False
1979-08-22,Colombia,Venezuela,4,0,Copa América,Bogotá,Colombia,False
1979-08-23,Argentina,Brazil,2,2,Copa América,Buenos Aires,Argentina,False
1979-08-23,Korea DPR,Japan,0,0,Friendly,P'yongyang,Korea DPR,False
1979-08-25,Lesotho,Malawi,0,3,Friendly,Maseru,Lesotho,False
1979-08-28,Tunisia,Malta,4,0,Friendly,Tunis,Tunisia,False
1979-08-29,Austria,Norway,4,0,UEFA Euro qualification,Vienna,Austria,False
1979-08-29,Chile,Venezuela,7,0,Copa América,Santiago,Chile,False
1979-08-29,Ecuador,Paraguay,1,2,Copa América,Quito,Ecuador,False
1979-08-29,Finland,Denmark,0,0,Nordic Championship,Mikkeli,Finland,False
1979-08-29,Guam,Vanuatu,0,4,South Pacific Games,Suva,Fiji,True
1979-08-29,Poland,Romania,3,0,Friendly,Warsaw,Poland,False
1979-08-29,Solomon Islands,Wallis Islands and Futuna,6,0,South Pacific Games,Suva,Fiji,True
1979-08-29,Tahiti,Tonga,8,0,South Pacific Games,Suva,Fiji,True
1979-08-30,Fiji,Kiribati,24,0,South Pacific Games,Nausori,Fiji,False
1979-08-30,Guam,New Caledonia,1,10,South Pacific Games,Suva,Fiji,True
1979-08-30,Peru,Uruguay,2,0,Friendly,Lima,Peru,False
1979-08-30,Tahiti,Tuvalu,18,0,South Pacific Games,Suva,Fiji,True
1979-08-31,Kiribati,Papua New Guinea,0,13,South Pacific Games,Suva,Fiji,True
1979-09-01,Tonga,Tuvalu,3,5,South Pacific Games,Nausori,Fiji,True
1979-09-01,Wallis Islands and Futuna,Samoa,3,1,South Pacific Games,Nausori,Fiji,True
1979-09-03,Fiji,Wallis Islands and Futuna,5,0,South Pacific Games,Nausori,Fiji,False
1979-09-03,Libya,Palestine,0,0,Friendly,Tripoli,Libya,False
1979-09-03,New Caledonia,Tuvalu,11,0,South Pacific Games,Suva,Fiji,True
1979-09-03,Papua New Guinea,Solomon Islands,2,3,South Pacific Games,Nausori,Fiji,True
1979-09-04,New Caledonia,Tahiti,2,3,South Pacific Games,Suva,Fiji,True
1979-09-05,Chile,Colombia,2,0,Copa América,Santiago,Chile,False
1979-09-05,Ecuador,Uruguay,2,1,Copa América,Quito,Ecuador,False
1979-09-05,Guam,Samoa,4,2,South Pacific Games,Nausori,Fiji,True
1979-09-05,Iceland,Netherlands,0,4,UEFA Euro qualification,Reykjavík,Iceland,False
1979-09-05,Kiribati,Tuvalu,3,3,South Pacific Games,Nausori,Fiji,True
1979-09-05,Russia,German DR,1,0,Friendly,Moscow,Soviet Union,False
1979-09-05,Sweden,France,1,3,UEFA Euro qualification,Solna,Sweden,False
1979-09-05,Tonga,Wallis Islands and Futuna,1,0,South Pacific Games,Nausori,Fiji,True
1979-09-05,Vanuatu,Papua New Guinea,2,0,South Pacific Games,Nausori,Fiji,True
1979-09-06,Guam,Tuvalu,7,2,South Pacific Games,Nausori,Fiji,True
1979-09-06,Vanuatu,Tonga,7,1,South Pacific Games,Nausori,Fiji,True
1979-09-07,New Caledonia,Solomon Islands,1,3,South Pacific Games,Suva,Fiji,True
1979-09-08,Korea Republic,Sudan,8,0,Korea Cup,Seoul,Korea Republic,False
1979-09-09,Indonesia,Thailand,0,2,Korea Cup,Seoul,Korea Republic,True
1979-09-10,Bangladesh,Sudan,1,4,Korea Cup,Seoul,Korea Republic,True
1979-09-11,Wales,Ireland,2,1,Friendly,Swansea,Wales,False
1979-09-12,England,Denmark,1,0,UEFA Euro qualification,London,England,False
1979-09-12,Germany,Argentina,2,1,Friendly,Berlin,Germany,False
1979-09-12,Greece,Russia,1,0,UEFA Euro qualification,Athens,Greece,False
1979-09-12,Hungary,Czechoslovakia,2,1,Friendly,Nyíregyháza,Hungary,False
1979-09-12,Iceland,German DR,0,3,UEFA Euro qualification,Reykjavík,Iceland,False
1979-09-12,Korea Republic,Sri Lanka,6,0,Korea Cup,Daegu,Korea Republic,False
1979-09-12,Norway,Belgium,1,2,UEFA Euro qualification,Oslo,Norway,False
1979-09-12,Scotland,Peru,1,1,Friendly,Glasgow,Scotland,False
1979-09-12,Switzerland,Poland,0,2,UEFA Euro qualification,Lausanne,Switzerland,False
1979-09-13,Paraguay,Ecuador,2,0,Copa América,Asunción,Paraguay,False
1979-09-14,Korea Republic,Bahrain,5,1,Korea Cup,Chungju,Korea Republic,False
1979-09-16,Korea Republic,Bangladesh,9,0,Korea Cup,Incheon,Korea Republic,False
1979-09-16,Sri Lanka,Sudan,0,1,Korea Cup,Incheon,Korea Republic,True
1979-09-16,Uruguay,Ecuador,2,1,Copa América,Montevideo,Uruguay,False
1979-09-16,Yugoslavia,Argentina,4,2,Friendly,Belgrade,Yugoslavia,False
1979-09-20,Paraguay,Uruguay,0,0,Copa América,Asunción,Paraguay,False
1979-09-26,Austria,Hungary,3,1,Friendly,Vienna,Austria,False
1979-09-26,Czechoslovakia,Ireland,4,1,Friendly,Prague,Czechoslovakia,False
1979-09-26,Denmark,Finland,1,0,Nordic Championship,Copenhagen,Denmark,False
1979-09-26,Italy,Sweden,1,0,Friendly,Florence,Italy,False
1979-09-26,Netherlands,Belgium,1,0,Friendly,Rotterdam,Netherlands,False
1979-09-26,Poland,German DR,1,1,UEFA Euro qualification,Chorzów,Poland,False
1979-09-26,Spain,Portugal,1,1,Friendly,Vigo,Spain,False
1979-09-26,Uruguay,Paraguay,2,2,Copa América,Montevideo,Uruguay,False
1979-09-29,Haiti,Antigua and Barbuda,1,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,False
1979-09-29,Senegal,Nigeria,0,2,Friendly,Dakar,Senegal,False
1979-09-29,Sierra Leone,Gambia,2,0,Friendly,Freetown,Sierra Leone,False
1979-10-03,Bahrain,New Zealand,0,2,Friendly,Isa Town,Bahrain,False
1979-10-07,Bermuda,USA,1,3,Friendly,Hamilton,Bermuda,False
1979-10-08,Bahrain,New Zealand,1,2,Friendly,Isa Town,Bahrain,False
1979-10-10,Czechoslovakia,Sweden,4,1,UEFA Euro qualification,Prague,Czechoslovakia,False
1979-10-10,France,USA,3,0,Friendly,Paris,France,False
1979-10-10,Peru,Paraguay,2,3,Friendly,Lima,Peru,False
1979-10-10,Poland,Iceland,2,0,UEFA Euro qualification,Cracow,Poland,False
1979-10-10,Spain,Yugoslavia,0,1,UEFA Euro qualification,Valencia,Spain,False
1979-10-13,German DR,Switzerland,5,2,UEFA Euro qualification,Berlin,German DR,False
1979-10-14,Benin,Nigeria,1,1,Friendly,Cotonou,Benin,False
1979-10-14,Russia,Romania,3,1,Friendly,Moscow,Soviet Union,False
1979-10-15,Antigua and Barbuda,Haiti,1,2,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,False
1979-10-17,Belgium,Portugal,2,0,UEFA Euro qualification,Brussels,Belgium,False
1979-10-17,Germany,Wales,5,1,UEFA Euro qualification,Cologne,Germany,False
1979-10-17,Hungary,Finland,3,1,UEFA Euro qualification,Debrecen,Hungary,False
1979-10-17,Ireland,Bulgaria,3,0,UEFA Euro qualification,Dublin,Ireland,False
1979-10-17,Netherlands,Poland,1,1,UEFA Euro qualification,Amsterdam,Netherlands,False
1979-10-17,Northern Ireland,England,1,5,UEFA Euro qualification,Belfast,Northern Ireland,False
1979-10-17,Peru,Chile,1,2,Copa América,Lima,Peru,False
1979-10-17,Scotland,Austria,1,1,UEFA Euro qualification,Glasgow,Scotland,False
1979-10-21,Benin,Burkina Faso,3,2,Friendly,Abidjan,Ivory Coast,True
1979-10-21,Ivory Coast,Togo,3,0,Friendly,Abidjan,Ivory Coast,False
1979-10-21,United Arab Emirates,India,0,0,Friendly,Abu Dhabi,United Arab Emirates,False
1979-10-22,Guadeloupe,St. Vincent and the Grenadines,1,3,CFU Caribbean Cup qualification,Basse-Terre,Guadeloupe,False
1979-10-22,St. Vincent and the Grenadines,Guadeloupe,0,0,CFU Caribbean Cup qualification,Kingstown,St. Vincent and the Grenadines,False
1979-10-23,Luxembourg,Sweden,1,1,UEFA Euro qualification,Esch-sur-Alzette,Luxembourg,False
1979-10-23,Togo,Burkina Faso,5,3,Friendly,Abidjan,Ivory Coast,True
1979-10-24,Chile,Peru,0,0,Copa América,Santiago,Chile,False
1979-10-24,Paraguay,Brazil,2,1,Copa América,Asunción,Paraguay,False
1979-10-25,Liberia,Nigeria,2,2,Friendly,Monrovia,Liberia,False
1979-10-26,Hungary,USA,0,2,Friendly,Budapest,Hungary,False
1979-10-26,Ivory Coast,Benin,3,1,Friendly,Abidjan,Ivory Coast,False
1979-10-26,Niger,Togo,2,2,Friendly,Abidjan,Ivory Coast,True
1979-10-27,Sierra Leone,Nigeria,0,0,Friendly,Freetown,Sierra Leone,False
1979-10-28,Benin,Niger,0,1,Friendly,Abidjan,Ivory Coast,True
1979-10-28,Haiti,Jamaica,3,0,CFU Caribbean Cup qualification,Port-au-Prince,Haiti,False
1979-10-28,Ivory Coast,Togo,0,1,Friendly,Abidjan,Ivory Coast,False
1979-10-28,Malta,Turkey,1,2,UEFA Euro qualification,Gżira,Malta,False
1979-10-29,Ireland,USA,3,2,Friendly,Dublin,Ireland,False
1979-10-31,Brazil,Paraguay,2,2,Copa América,Rio de Janeiro,Brazil,False
1979-10-31,Bulgaria,Denmark,3,0,UEFA Euro qualification,Sofia,Bulgaria,False
1979-10-31,Russia,Finland,2,2,UEFA Euro qualification,Moscow,Soviet Union,False
1979-10-31,Yugoslavia,Romania,2,1,UEFA Euro qualification,Titova Mitrovica,Yugoslavia,False
1979-11-01,Mexico,Peru,1,0,Friendly,Monterrey,Mexico,False
1979-11-01,Portugal,Norway,3,1,UEFA Euro qualification,Oeiras,Portugal,False
1979-11-02,Jamaica,Haiti,0,4,CFU Caribbean Cup qualification,Kingston,Jamaica,False
1979-11-03,Kenya,Tanzania,0,0,CECAFA Cup,Nairobi,Kenya,False
1979-11-03,Sierra Leone,Senegal,1,0,Friendly,Freetown,Sierra Leone,False
1979-11-04,Malawi,Zanzibar,4,0,CECAFA Cup,Mombasa,Kenya,True
1979-11-04,Nigeria,Benin,5,0,Friendly,Lagos,Nigeria,False
1979-11-04,Uganda,Zambia,1,2,CECAFA Cup,Nairobi,Kenya,True
1979-11-06,Tanzania,Zambia,2,2,CECAFA Cup,Nairobi,Kenya,True
1979-11-07,Kenya,Uganda,3,1,CECAFA Cup,Nairobi,Kenya,False
1979-11-07,Malawi,Sudan,4,0,CECAFA Cup,Mombasa,Kenya,True
1979-11-09,Sudan,Zanzibar,1,1,CECAFA Cup,Nairobi,Kenya,True
1979-11-09,Tanzania,Uganda,5,3,CECAFA Cup,Nairobi,Kenya,True
1979-11-10,Kenya,Zambia,3,1,CECAFA Cup,Nairobi,Kenya,False
1979-11-11,Haiti,Trinidad and Tobago,1,0,CFU Caribbean Cup,Paramaribo,Suriname,True
1979-11-12,Suriname,St. Vincent and the Grenadines,2,3,CFU Caribbean Cup,Paramaribo,Suriname,False
1979-11-13,Malawi,Tanzania,1,1,CECAFA Cup,Mombasa,Kenya,True
1979-11-14,Haiti,St. Vincent and the Grenadines,3,1,CFU Caribbean Cup,Paramaribo,Suriname,True
1979-11-14,Kenya,Zanzibar,2,0,CECAFA Cup,Nairobi,Kenya,False
1979-11-14,Malawi,Tanzania,4,0,CECAFA Cup,Nairobi,Kenya,True
1979-11-14,Malaysia,Sweden,1,3,Friendly,Kuala Lumpur,Malaysia,False
1979-11-14,Spain,Denmark,1,3,Friendly,Cádiz,Spain,False
1979-11-14,Yugoslavia,Cyprus,5,0,UEFA Euro qualification,Novi Sad,Yugoslavia,False
1979-11-15,Suriname,Trinidad and Tobago,3,0,CFU Caribbean Cup,Paramaribo,Suriname,False
1979-11-16,Tanzania,Zanzibar,2,1,CECAFA Cup,Mombasa,Kenya,True
1979-11-17,France,Czechoslovakia,2,1,UEFA Euro qualification,Paris,France,False
1979-11-17,Italy,Switzerland,2,0,Friendly,Udine,Italy,False
1979-11-17,Kenya,Malawi,2,3,CECAFA Cup,Nairobi,Kenya,False
1979-11-17,Singapore,Sweden,0,5,Friendly,Kallang,Singapore,False
1979-11-18,Romania,Cyprus,2,0,UEFA Euro qualification,Bucharest,Romania,False
1979-11-18,Suriname,Haiti,0,1,CFU Caribbean Cup,Paramaribo,Suriname,False
1979-11-21,Belgium,Scotland,2,0,UEFA Euro qualification,Brussels,Belgium,False
1979-11-21,German DR,Netherlands,2,3,UEFA Euro qualification,Leipzig,German DR,False
1979-11-21,Malaysia,Taiwan,0,3,Friendly,Bangkok,Thailand,True
1979-11-21,Northern Ireland,Ireland,1,0,UEFA Euro qualification,Belfast,Northern Ireland,False
1979-11-21,Portugal,Austria,1,2,UEFA Euro qualification,Lisbon,Portugal,False
1979-11-21,Russia,Germany,1,3,Friendly,Tbilisi,Soviet Union,False
1979-11-21,Turkey,Wales,1,0,UEFA Euro qualification,Izmir,Turkey,False
1979-11-22,England,Bulgaria,2,0,UEFA Euro qualification,London,England,False
1979-11-22,Thailand,Sri Lanka,5,1,King's Cup,Bangkok,Thailand,False
1979-11-24,Czechoslovakia,Luxembourg,4,0,UEFA Euro qualification,Prague,Czechoslovakia,False
1979-11-24,Thailand,Indonesia,3,0,King's Cup,Bangkok,Thailand,False
1979-11-25,Angola,Gabon,1,0,Friendly,Luanda,Angola,False
1979-11-26,Bermuda,Finland,0,2,Friendly,Hamilton,Bermuda,False
1979-11-26,Indonesia,Sri Lanka,0,0,King's Cup,Bangkok,Thailand,True
1979-11-27,Angola,Cameroon,0,1,Friendly,Luanda,Angola,False
1979-11-28,Cameroon,Congo,1,3,Friendly,Luanda,Angola,True
1979-11-28,Paraguay,Chile,3,0,Copa América,Asunción,Paraguay,False
1979-11-29,Angola,Congo,0,1,Friendly,Luanda,Angola,False
1979-11-29,Cameroon,Gabon,3,1,Friendly,Luanda,Angola,True
1979-12-04,El Salvador,Mexico,0,2,Friendly,San Salvador,El Salvador,False
1979-12-05,Chile,Paraguay,1,0,Copa América,Santiago,Chile,False
1979-12-09,Cyprus,Spain,1,3,UEFA Euro qualification,Limassol,Cyprus,False
1979-12-11,Chile,Paraguay,0,0,Copa América,Buenos Aires,Argentina,True
1979-12-18,Mexico,El Salvador,1,1,Friendly,Texcoco,Mexico,False
1979-12-19,Scotland,Belgium,1,3,UEFA Euro qualification,Glasgow,Scotland,False
1979-12-22,Germany,Turkey,2,0,UEFA Euro qualification,Gelsenkirchen,Germany,False
1979-12-26,Tunisia,Senegal,3,1,Friendly,Tunis,Tunisia,False
1980-01-06,Sierra Leone,Ghana,2,4,Friendly,Freetown,Sierra Leone,False
1980-01-16,Cyprus,Greece,1,1,Friendly,Nicosia,Cyprus,False
1980-01-19,Congo,Ivory Coast,2,0,Friendly,Brazzaville,Congo,False
1980-01-20,Congo,Ivory Coast,0,2,Friendly,Brazzaville,Congo,False
1980-01-23,Spain,Netherlands,1,0,Friendly,Vigo,Spain,False
1980-01-26,Nigeria,Liberia,1,0,Friendly,Lagos,Nigeria,False
1980-01-27,Australia,Czechoslovakia,0,4,Friendly,Canberra,Australia,False
1980-01-27,Cameroon,Ivory Coast,1,1,Friendly,Douala,Cameroon,False
1980-01-27,Ghana,Tunisia,4,1,Friendly,Accra,Ghana,False
1980-01-30,Ivory Coast,Tunisia,1,1,Friendly,Abidjan,Ivory Coast,False
1980-01-30,Saudi Arabia,Korea Republic,1,3,Friendly,Jeddah,Saudi Arabia,False
1980-02-01,Congo,Gabon,3,0,Friendly,Brazzaville,Congo,False
1980-02-01,Saudi Arabia,Korea Republic,0,0,Friendly,Khobar,Saudi Arabia,False
1980-02-02,Nigeria,Cameroon,0,0,Friendly,Ibadan,Nigeria,False
1980-02-03,Australia,Czechoslovakia,0,5,Friendly,Sydney,Australia,False
1980-02-06,England,Ireland,2,0,UEFA Euro qualification,London,England,False
1980-02-09,Australia,Czechoslovakia,2,2,Friendly,Melbourne,Australia,False
1980-02-09,Gambia,Guinea-Bissau,2,0,Amílcar Cabral Cup,Banjul,Gambia,False
1980-02-10,Mali,Senegal,1,0,Amílcar Cabral Cup,Banjul,Gambia,True
1980-02-11,Guinea-Bissau,Guinea,1,2,Amílcar Cabral Cup,Banjul,Gambia,True
1980-02-12,Ivory Coast,Morocco,4,4,Friendly,Abidjan,Ivory Coast,False
1980-02-12,Mali,Mauritania,0,1,Amílcar Cabral Cup,Banjul,Gambia,True
1980-02-13,Gambia,Guinea,0,0,Amílcar Cabral Cup,Banjul,Gambia,False
1980-02-13,Spain,German DR,0,1,Friendly,Málaga,Spain,False
1980-02-14,Mauritania,Senegal,1,2,Amílcar Cabral Cup,Banjul,Gambia,True
1980-02-16,Gambia,Mauritania,2,2,Amílcar Cabral Cup,Banjul,Gambia,False
1980-02-16,Guinea,Senegal,1,2,Amílcar Cabral Cup,Banjul,Gambia,True
1980-02-16,Italy,Romania,2,1,Friendly,Naples,Italy,False
1980-02-17,Guinea-Bissau,Mali,2,4,Amílcar Cabral Cup,Banjul,Gambia,True
1980-02-17,Morocco,Poland,1,0,Friendly,Marrakech,Morocco,False
1980-02-18,Gambia,Senegal,0,1,Amílcar Cabral Cup,Banjul,Gambia,False
1980-02-19,Fiji,New Zealand,1,1,Friendly,Suva,Fiji,False
1980-02-21,Fiji,New Zealand,0,2,Friendly,Lautoka,Fiji,False
1980-02-24,New Caledonia,Australia,0,8,Oceania Nations Cup,Nouméa,New Caledonia,False
1980-02-24,Vanuatu,Papua New Guinea,3,4,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-25,Fiji,Solomon Islands,3,1,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-25,Morocco,Senegal,3,2,Friendly,Casablanca,Morocco,False
1980-02-25,New Zealand,Tahiti,1,3,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-26,Australia,Papua New Guinea,11,2,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-26,Mexico,Korea Republic,0,1,Friendly,Los Angeles,USA,True
1980-02-26,New Caledonia,Vanuatu,4,3,Oceania Nations Cup,Nouméa,New Caledonia,False
1980-02-27,Belgium,Luxembourg,5,0,Friendly,Brussels,Belgium,False
1980-02-27,Fiji,New Zealand,4,0,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-27,France,Greece,5,1,Friendly,Paris,France,False
1980-02-27,Germany,Malta,8,0,UEFA Euro qualification,Bremen,Germany,False
1980-02-27,Iraq,Poland,1,1,Friendly,Baghdad,Iraq,False
1980-02-27,Morocco,Tunisia,0,0,Friendly,Meknès,Morocco,False
1980-02-27,Solomon Islands,Tahiti,1,12,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-28,Australia,Vanuatu,1,0,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-28,New Caledonia,Papua New Guinea,8,0,Oceania Nations Cup,Nouméa,New Caledonia,False
1980-02-29,Fiji,Tahiti,3,6,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-02-29,Iraq,Poland,1,0,Friendly,Baghdad,Iraq,False
1980-02-29,New Zealand,Solomon Islands,6,1,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-03-01,Australia,Tahiti,4,2,Oceania Nations Cup,Nouméa,New Caledonia,True
1980-03-01,New Caledonia,Fiji,2,1,Oceania Nations Cup,Nouméa,New Caledonia,False
1980-03-04,Sierra Leone,Guinea,3,2,Friendly,Freetown,Sierra Leone,False
1980-03-06,Honduras,Costa Rica,1,1,Friendly,Tegucigalpa,Honduras,False
1980-03-08,Egypt,Ivory Coast,2,1,African Cup of Nations,Lagos,Nigeria,True
1980-03-08,Kuwait,Bulgaria,1,1,Friendly,Kuwait City,Kuwait,False
1980-03-08,Nigeria,Tanzania,3,1,African Cup of Nations,Lagos,Nigeria,False
1980-03-09,Algeria,Ghana,0,0,African Cup of Nations,Ibadan,Nigeria,True
1980-03-09,Guinea,Morocco,1,1,African Cup of Nations,Ibadan,Nigeria,True
1980-03-12,Egypt,Tanzania,2,1,African Cup of Nations,Lagos,Nigeria,True
1980-03-12,Malaysia,Saudi Arabia,3,0,Friendly,Kuala Lumpur,Malaysia,False
1980-03-12,Nigeria,Ivory Coast,0,0,African Cup of Nations,Lagos,Nigeria,False
1980-03-13,Algeria,Morocco,1,0,African Cup of Nations,Ibadan,Nigeria,True
1980-03-13,Ghana,Guinea,1,0,African Cup of Nations,Ibadan,Nigeria,True
1980-03-15,Italy,Uruguay,1,0,Friendly,Milan,Italy,False
1980-03-15,Ivory Coast,Tanzania,1,1,African Cup of Nations,Lagos,Nigeria,True
1980-03-15,Nigeria,Egypt,1,0,African Cup of Nations,Lagos,Nigeria,False
1980-03-16,Algeria,Guinea,3,2,African Cup of Nations,Ibadan,Nigeria,True
1980-03-16,Ghana,Morocco,0,1,African Cup of Nations,Ibadan,Nigeria,True
1980-03-16,Malaysia,China,3,1,Friendly,Kuala Lumpur,Malaysia,False
1980-03-18,Belgium,Uruguay,2,0,Friendly,Brussels,Belgium,False
1980-03-18,Honduras,Mexico,0,1,Friendly,Tegucigalpa,Honduras,False
1980-03-19,Algeria,Egypt,2,2,African Cup of Nations,Ibadan,Nigeria,True
1980-03-19,Nigeria,Morocco,1,0,African Cup of Nations,Lagos,Nigeria,False
1980-03-20,Tahiti,Vanuatu,1,0,Friendly,Papeete,French Polynesia,False
1980-03-21,Egypt,Morocco,0,2,African Cup of Nations,Lagos,Nigeria,True
1980-03-22,Nigeria,Algeria,3,0,African Cup of Nations,Lagos,Nigeria,False
1980-03-22,Yugoslavia,Uruguay,2,1,Friendly,Sarajevo,Yugoslavia,False
1980-03-26,Bulgaria,Russia,1,3,Friendly,Sofia,Bulgaria,False
1980-03-26,Cyprus,Ireland,2,3,FIFA World Cup qualification,Nicosia,Cyprus,False
1980-03-26,France,Netherlands,0,0,Friendly,Paris,France,False
1980-03-26,Hungary,Poland,2,1,Friendly,Budapest,Hungary,False
1980-03-26,Israel,Northern Ireland,0,0,FIFA World Cup qualification,Ramat-Gan,Israel,False
1980-03-26,Luxembourg,Uruguay,0,1,Friendly,Esch-sur-Alzette,Luxembourg,False
1980-03-26,Scotland,Portugal,4,1,UEFA Euro qualification,Glasgow,Scotland,False
1980-03-26,Spain,England,0,2,Friendly,Barcelona,Spain,False
1980-03-26,Switzerland,Czechoslovakia,2,0,Friendly,Basel,Switzerland,False
1980-03-30,Guyana,Grenada,5,2,FIFA World Cup qualification,Georgetown,Guyana,False
1980-03-30,Yugoslavia,Romania,2,0,Balkan Cup,Belgrade,Yugoslavia,False
1980-04-01,Switzerland,Greece,2,0,Friendly,Zürich,Switzerland,False
1980-04-02,Belgium,Poland,2,1,Friendly,Brussels,Belgium,False
1980-04-02,Germany,Austria,1,0,Friendly,Munich,Germany,False
1980-04-02,Romania,German DR,2,2,Friendly,Bucharest,Romania,False
1980-04-05,Senegal,Tunisia,0,2,Friendly,Dakar,Senegal,False
