date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2006-08-16,Egypt,Uruguay,0,2,Friendly,Alexandria,Egypt,False
2006-08-16,England,Greece,4,0,Friendly,Manchester,England,False
2006-08-16,Estonia,Macedonia,0,1,UEFA Euro qualification,Tallinn,Estonia,False
2006-08-16,Faroe Islands,Georgia,0,6,UEFA Euro qualification,Toftir,Faroe Islands,False
2006-08-16,Finland,Northern Ireland,1,2,Friendly,Helsinki,Finland,False
2006-08-16,Germany,Sweden,3,0,Friendly,Gelsenkirchen,Germany,False
2006-08-16,Guatemala,Haiti,1,1,Friendly,Miami,USA,True
2006-08-16,India,Saudi Arabia,0,3,AFC Asian Cup qualification,Calcutta,India,False
2006-08-16,Iran,Syria,1,1,AFC Asian Cup qualification,Teheran,Iran,False
2006-08-16,Ireland,Netherlands,0,4,Friendly,Dublin,Ireland,False
2006-08-16,Italy,Croatia,0,2,Friendly,Livorno,Italy,False
2006-08-16,Ivory Coast,Senegal,0,1,Friendly,Tours,France,True
2006-08-16,Japan,Yemen,2,0,AFC Asian Cup qualification,Niigata,Japan,False
2006-08-16,Jordan,United Arab Emirates,1,2,AFC Asian Cup qualification,Amman,Jordan,False
2006-08-16,Libya,Uganda,3,2,Friendly,Tripoli,Libya,False
2006-08-16,Liechtenstein,Switzerland,0,3,Friendly,Vaduz,Liechtenstein,False
2006-08-16,Luxembourg,Turkey,0,1,Friendly,Luxembourg,Luxembourg,False
2006-08-16,Moldova,Lithuania,3,2,Friendly,Chişinău,Moldova,False
2006-08-16,Morocco,Burkina Faso,1,0,Friendly,Rabat,Morocco,False
2006-08-16,Namibia,South Africa,0,1,Friendly,Windhoek,Namibia,False
2006-08-16,Norway,Brazil,1,1,Friendly,Oslo,Norway,False
2006-08-16,Pakistan,Oman,1,4,AFC Asian Cup qualification,Islamabad,Pakistan,False
2006-08-16,Peru,Panama,0,2,Friendly,Lima,Peru,False
2006-08-16,Romania,Cyprus,2,0,Friendly,Constanţa,Romania,False
2006-08-16,Russia,Latvia,1,0,Friendly,Moscow,Russia,False
2006-08-16,San Marino,Albania,0,3,Friendly,Serravalle,San Marino,False
2006-08-16,Tunisia,Mali,0,1,Friendly,Narbonne,France,True
2006-08-16,Uzbekistan,Hong Kong,2,2,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2006-08-16,Venezuela,Honduras,0,0,Friendly,Maracay,Venezuela,False
2006-08-17,Palestine,Iraq,0,3,AFC Asian Cup qualification,Amman,Jordan,True
2006-08-19,Zambia,Botswana,1,0,COSAFA Cup,Lusaka,Zambia,False
2006-08-23,Malaysia,Indonesia,1,1,Merdeka Tournament,Shah Alam,Malaysia,False
2006-08-25,Indonesia,Burma,0,0,Merdeka Tournament,Shah Alam,Malaysia,True
2006-08-26,Swaziland,Lesotho,3,1,Friendly,Lobamba,Swaziland,False
2006-08-26,Tanzania,Zanzibar,1,0,Friendly,Dar es Salaam,Tanzania,False
2006-08-26,Yemen,Libya,0,1,Friendly,Sana'a,Yemen,False
2006-08-27,Malaysia,Burma,1,2,Merdeka Tournament,Shah Alam,Malaysia,False
2006-08-27,Saudi Arabia,United Arab Emirates,1,0,Friendly,Jeddah,Saudi Arabia,False
2006-08-29,Burma,Indonesia,2,1,Merdeka Tournament,Shah Alam,Malaysia,True
2006-08-29,Togo,Niger,1,1,Friendly,Lomé,Togo,False
2006-08-29,Uganda,Burkina Faso,0,0,Friendly,Kampala,Uganda,False
2006-08-29,Yemen,Libya,1,1,Friendly,Sana'a,Yemen,False
2006-09-01,Denmark,Portugal,4,2,Friendly,Brøndby,Denmark,False
2006-09-01,Oman,Syria,3,0,Friendly,Muscat,Oman,False
2006-09-02,Austria,Costa Rica,2,2,Friendly,Geneva,Switzerland,True
2006-09-02,Bahamas,Cayman Islands,3,1,CFU Caribbean Cup qualification,Havana,Cuba,True
2006-09-02,Bahrain,Jordan,0,2,Friendly,Manama,Bahrain,False
2006-09-02,Belarus,Albania,2,2,UEFA Euro qualification,Minsk,Belarus,False
2006-09-02,Cuba,Turks and Caicos Islands,6,0,CFU Caribbean Cup qualification,Havana,Cuba,False
2006-09-02,Czech Republic,Wales,2,1,UEFA Euro qualification,Teplice,Czech Republic,False
2006-09-02,Egypt,Burundi,4,1,African Cup of Nations qualification,Alexandria,Egypt,False
2006-09-02,England,Andorra,5,0,UEFA Euro qualification,Manchester,England,False
2006-09-02,Estonia,Israel,0,1,UEFA Euro qualification,Tallinn,Estonia,False
2006-09-02,Gabon,Madagascar,4,0,African Cup of Nations qualification,Libreville,Gabon,False
2006-09-02,Georgia,France,0,3,UEFA Euro qualification,Tbilisi,Georgia,False
2006-09-02,Germany,Ireland,1,0,UEFA Euro qualification,Stuttgart,Germany,False
2006-09-02,Hungary,Norway,1,4,UEFA Euro qualification,Budapest,Hungary,False
2006-09-02,Italy,Lithuania,1,1,UEFA Euro qualification,Naples,Italy,False
2006-09-02,Kenya,Eritrea,1,2,African Cup of Nations qualification,Nairobi,Kenya,False
2006-09-02,Korea Republic,Iran,1,1,AFC Asian Cup qualification,Seoul,Korea Republic,False
2006-09-02,Latvia,Sweden,0,1,UEFA Euro qualification,Riga,Latvia,False
2006-09-02,Luxembourg,Netherlands,0,1,UEFA Euro qualification,Luxembourg,Luxembourg,False
2006-09-02,Malta,Bosnia-Herzegovina,2,5,UEFA Euro qualification,Attard,Malta,False
2006-09-02,Moldova,Greece,0,1,UEFA Euro qualification,Chişinău,Moldova,False
2006-09-02,Nigeria,Niger,2,0,African Cup of Nations qualification,Abuja,Nigeria,False
2006-09-02,Northern Ireland,Iceland,0,3,UEFA Euro qualification,Belfast,Northern Ireland,False
2006-09-02,Poland,Finland,1,3,UEFA Euro qualification,Bydgoszcz,Poland,False
2006-09-02,Romania,Bulgaria,2,2,UEFA Euro qualification,Constanţa,Romania,False
2006-09-02,Scotland,Faroe Islands,6,0,UEFA Euro qualification,Glasgow,Scotland,False
2006-09-02,Senegal,Mozambique,2,0,African Cup of Nations qualification,Dakar,Senegal,False
2006-09-02,Serbia,Azerbaijan,1,0,UEFA Euro qualification,Belgrade,Serbia,False
2006-09-02,Slovakia,Cyprus,6,1,UEFA Euro qualification,Bratislava,Slovakia,False
2006-09-02,South Africa,Congo,0,0,African Cup of Nations qualification,Johannesburg,South Africa,False
2006-09-02,Spain,Liechtenstein,4,0,UEFA Euro qualification,Badajoz,Spain,False
2006-09-02,Switzerland,Venezuela,1,0,Friendly,Basel,Switzerland,False
2006-09-02,Tanzania,Burkina Faso,2,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
2006-09-02,Uganda,Lesotho,3,0,African Cup of Nations qualification,Kampala,Uganda,False
2006-09-03,Antigua and Barbuda,Dominica,1,0,Friendly,St. John's,Antigua and Barbuda,False
2006-09-03,Argentina,Brazil,0,3,Friendly,London,England,True
2006-09-03,Chad,Zambia,0,2,African Cup of Nations qualification,N'Djamena,Chad,False
2006-09-03,Congo DR,Namibia,3,2,African Cup of Nations qualification,Kinshasa,Congo DR,False
2006-09-03,Equatorial Guinea,Liberia,2,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,False
2006-09-03,Ethiopia,Libya,1,0,African Cup of Nations qualification,Addis Abeba,Ethiopia,False
2006-09-03,Gambia,Cape Verde,2,0,African Cup of Nations qualification,Bakau,Gambia,False
2006-09-03,Guinea,Algeria,0,0,African Cup of Nations qualification,Conakry,Guinea,False
2006-09-03,Mauritius,Tunisia,0,0,African Cup of Nations qualification,Curepipe,Mauritius,False
2006-09-03,Rwanda,Cameroon,0,3,African Cup of Nations qualification,Kigali,Rwanda,False
2006-09-03,Saudi Arabia,Japan,1,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2006-09-03,Sierra Leone,Mali,0,0,African Cup of Nations qualification,Freetown,Sierra Leone,False
2006-09-03,Sudan,Seychelles,3,0,African Cup of Nations qualification,Khartoum,Sudan,False
2006-09-03,Swaziland,Angola,0,2,African Cup of Nations qualification,Lobamba,Swaziland,False
2006-09-03,Togo,Benin,2,1,African Cup of Nations qualification,Lomé,Togo,False
2006-09-04,Canada,Jamaica,1,0,Friendly,Montréal,Canada,False
2006-09-04,Cayman Islands,Turks and Caicos Islands,0,2,CFU Caribbean Cup qualification,Havana,Cuba,True
2006-09-04,Cuba,Bahamas,6,0,CFU Caribbean Cup qualification,Havana,Cuba,False
2006-09-05,Wales,Brazil,0,2,Friendly,London,England,True
2006-09-06,Albania,Romania,0,2,UEFA Euro qualification,Tirana,Albania,False
2006-09-06,Armenia,Belgium,0,1,UEFA Euro qualification,Yerevan,Armenia,False
2006-09-06,Austria,Venezuela,0,1,Friendly,Basel,Switzerland,True
2006-09-06,Azerbaijan,Kazakhstan,1,1,UEFA Euro qualification,Baku,Azerbaijan,False
2006-09-06,Bosnia-Herzegovina,Hungary,1,3,UEFA Euro qualification,Zenica,Bosnia-Herzegovina,False
2006-09-06,Bulgaria,Slovenia,3,0,UEFA Euro qualification,Sofia,Bulgaria,False
2006-09-06,Cuba,Cayman Islands,7,0,CFU Caribbean Cup qualification,Havana,Cuba,False
2006-09-06,Curaçao,Grenada,1,1,CFU Caribbean Cup qualification,Willemstad,Netherlands Antilles,True
2006-09-06,Ecuador,Peru,1,1,Friendly,East Rutherford,USA,True
2006-09-06,Finland,Portugal,1,1,UEFA Euro qualification,Helsinki,Finland,False
2006-09-06,France,Italy,3,1,UEFA Euro qualification,Saint-Denis,France,False
2006-09-06,Guatemala,Panama,1,2,Friendly,Guatemala,Guatemala,False
2006-09-06,Honduras,El Salvador,2,0,Friendly,Tegucigalpa,Honduras,False
2006-09-06,Hong Kong,Uzbekistan,0,0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
2006-09-06,Iceland,Denmark,0,2,UEFA Euro qualification,Reykjavík,Iceland,False
2006-09-06,Iraq,Palestine,2,2,AFC Asian Cup qualification,Al Ain,United Arab Emirates,True
2006-09-06,Israel,Andorra,4,1,UEFA Euro qualification,Nijmegen,Netherlands,True
2006-09-06,Korea Republic,Taiwan,8,0,AFC Asian Cup qualification,Suwon,Korea Republic,False
2006-09-06,Kuwait,Australia,2,0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2006-09-06,Lithuania,Scotland,1,2,UEFA Euro qualification,Kaunas,Lithuania,False
2006-09-06,Luxembourg,Latvia,0,0,Friendly,Hesperange,Luxembourg,False
2006-09-06,Macedonia,England,0,1,UEFA Euro qualification,Skopje,Macedonia,False
2006-09-06,Netherlands,Belarus,3,0,UEFA Euro qualification,Eindhoven,Netherlands,False
2006-09-06,Northern Ireland,Spain,3,2,UEFA Euro qualification,Belfast,Northern Ireland,False
2006-09-06,Norway,Moldova,2,0,UEFA Euro qualification,Oslo,Norway,False
2006-09-06,Oman,Pakistan,5,0,AFC Asian Cup qualification,Muscat,Oman,False
2006-09-06,Poland,Serbia,1,1,UEFA Euro qualification,Warsaw,Poland,False
2006-09-06,Qatar,Bangladesh,3,0,AFC Asian Cup qualification,Doha,Qatar,False
2006-09-06,Russia,Croatia,0,0,UEFA Euro qualification,Moscow,Russia,False
2006-09-06,San Marino,Germany,0,13,UEFA Euro qualification,Serravalle,San Marino,False
2006-09-06,Saudi Arabia,India,7,1,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2006-09-06,Singapore,China,0,0,AFC Asian Cup qualification,Singapore,Singapore,False
2006-09-06,Slovakia,Czech Republic,0,3,UEFA Euro qualification,Bratislava,Slovakia,False
2006-09-06,Suriname,Guyana,0,5,CFU Caribbean Cup qualification,Willemstad,Netherlands Antilles,True
2006-09-06,Sweden,Liechtenstein,3,1,UEFA Euro qualification,Gothenburg,Sweden,False
2006-09-06,Switzerland,Costa Rica,2,0,Friendly,Geneva,Switzerland,False
2006-09-06,Turkey,Malta,2,0,UEFA Euro qualification,Frankfurt am Main,Germany,True
2006-09-06,Turks and Caicos Islands,Bahamas,2,3,CFU Caribbean Cup qualification,Havana,Cuba,True
2006-09-06,Ukraine,Georgia,3,2,UEFA Euro qualification,Kyïv,Ukraine,False
2006-09-06,United Arab Emirates,Jordan,0,0,AFC Asian Cup qualification,Sharjah,United Arab Emirates,False
2006-09-06,Yemen,Japan,0,1,AFC Asian Cup qualification,Sana'a,Yemen,False
2006-09-08,Curaçao,Guyana,0,5,CFU Caribbean Cup qualification,Willemstad,Netherlands Antilles,True
2006-09-08,Suriname,Grenada,1,0,CFU Caribbean Cup qualification,Willemstad,Netherlands Antilles,True
2006-09-10,Curaçao,Suriname,0,1,CFU Caribbean Cup qualification,Willemstad,Netherlands Antilles,True
2006-09-10,Grenada,Guyana,0,1,CFU Caribbean Cup qualification,Willemstad,Netherlands Antilles,True
2006-09-15,Haiti,Dominican Republic,3,1,Friendly,Saint-Marc,Haiti,False
2006-09-17,Dominica,Barbados,0,5,Friendly,Grand Bay,Dominica,False
2006-09-17,Haiti,Dominican Republic,2,1,Friendly,Port-au-Prince,Haiti,False
2006-09-17,Zimbabwe,Angola,1,2,COSAFA Cup,Harare,Zimbabwe,False
2006-09-20,Antigua and Barbuda,Anguilla,5,3,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,False
2006-09-20,Barbados,St. Kitts and Nevis,1,1,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,True
2006-09-20,Dominica,Martinique,0,4,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,True
2006-09-20,Guadeloupe,St. Martin,1,0,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,False
2006-09-22,Anguilla,St. Kitts and Nevis,1,6,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,True
2006-09-22,Antigua and Barbuda,Barbados,1,3,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,False
2006-09-22,Guadeloupe,Dominica,1,0,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,False
2006-09-22,Martinique,St. Martin,1,0,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,True
2006-09-24,Antigua and Barbuda,St. Kitts and Nevis,1,0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,False
2006-09-24,Barbados,Anguilla,7,1,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,True
2006-09-24,Dominica,St. Martin,0,0,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,True
2006-09-24,Guadeloupe,Martinique,4,0,CFU Caribbean Cup qualification,Les Abymes,Guadeloupe,False
2006-09-27,Jamaica,St. Lucia,4,0,CFU Caribbean Cup qualification,Kingston,Jamaica,False
2006-09-27,Venezuela,Uruguay,1,0,Friendly,Maracaibo,Venezuela,False
2006-09-27,Virgin Islands,Bermuda,0,6,CFU Caribbean Cup qualification,Charlotte Amalie,Virgin Islands,False
2006-09-29,Bermuda,Dominican Republic,3,1,CFU Caribbean Cup qualification,Charlotte Amalie,Virgin Islands,True
2006-09-29,St. Lucia,Haiti,1,7,CFU Caribbean Cup qualification,Kingston,Jamaica,True
2006-09-30,Tanzania,Kenya,0,0,Friendly,Dar es Salaam,Tanzania,False
2006-10-01,Jamaica,Haiti,2,0,CFU Caribbean Cup qualification,Kingston,Jamaica,False
2006-10-01,Libya,Sudan,1,0,Friendly,Tripoli,Libya,False
2006-10-01,St. Vincent and the Grenadines,St. Lucia,8,0,CFU Caribbean Cup qualification,Kingston,Jamaica,True
2006-10-01,Virgin Islands,Dominican Republic,1,6,CFU Caribbean Cup qualification,Charlotte Amalie,Virgin Islands,False
2006-10-03,Botswana,Lesotho,1,0,Friendly,Gaborone,Botswana,False
2006-10-04,Ethiopia,Swaziland,2,0,Friendly,Addis Abeba,Ethiopia,False
2006-10-04,Iran,Iraq,2,0,Friendly,Amman,Jordan,True
2006-10-04,Japan,Ghana,0,1,Friendly,Yokohama,Japan,False
2006-10-06,Jordan,Iran,0,0,Friendly,Amman,Jordan,False
2006-10-06,Liechtenstein,Austria,1,2,Friendly,Vaduz,Liechtenstein,False
2006-10-07,Algeria,Gambia,1,0,African Cup of Nations qualification,Algiers,Algeria,False
2006-10-07,Armenia,Finland,0,0,UEFA Euro qualification,Yerevan,Armenia,False
2006-10-07,Australia,Paraguay,1,1,Friendly,Brisbane,Australia,False
2006-10-07,Botswana,Egypt,0,0,African Cup of Nations qualification,Gaborone,Botswana,False
2006-10-07,Bulgaria,Netherlands,1,1,UEFA Euro qualification,Sofia,Bulgaria,False
2006-10-07,Burkina Faso,Senegal,1,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False
2006-10-07,Cameroon,Equatorial Guinea,3,0,African Cup of Nations qualification,Yaoundé,Cameroon,False
2006-10-07,Cape Verde,Guinea,1,0,African Cup of Nations qualification,Praia,Cape Verde,False
2006-10-07,Chile,Peru,3,2,Copa del Pacífico,Viña del Mar,Chile,False
2006-10-07,Croatia,Andorra,7,0,UEFA Euro qualification,Zagreb,Croatia,False
2006-10-07,Cyprus,Ireland,5,2,UEFA Euro qualification,Nicosia,Cyprus,False
2006-10-07,Czech Republic,San Marino,7,0,UEFA Euro qualification,Liberec,Czech Republic,False
2006-10-07,Denmark,Northern Ireland,0,0,UEFA Euro qualification,Copenhagen,Denmark,False
2006-10-07,England,Macedonia,0,0,UEFA Euro qualification,Manchester,England,False
2006-10-07,Eritrea,Swaziland,0,0,African Cup of Nations qualification,Asmara,Eritrea,False
2006-10-07,Faroe Islands,Lithuania,0,1,UEFA Euro qualification,Tórshavn,Faroe Islands,False
2006-10-07,Germany,Georgia,2,0,Friendly,Rostock,Germany,False
2006-10-07,Greece,Norway,1,0,UEFA Euro qualification,Piraeus,Greece,False
2006-10-07,Guatemala,Honduras,2,3,Friendly,Fort Lauderdale,USA,True
2006-10-07,Hungary,Turkey,0,1,UEFA Euro qualification,Budapest,Hungary,False
2006-10-07,Italy,Ukraine,2,0,UEFA Euro qualification,Rome,Italy,False
2006-10-07,Kazakhstan,Poland,0,1,UEFA Euro qualification,Almaty,Kazakhstan,False
2006-10-07,Latvia,Iceland,4,0,UEFA Euro qualification,Riga,Latvia,False
2006-10-07,Malawi,Zimbabwe,1,0,African Cup of Nations qualification,Blantyre,Malawi,False
2006-10-07,Moldova,Bosnia-Herzegovina,2,2,UEFA Euro qualification,Chişinău,Moldova,False
2006-10-07,Namibia,Ethiopia,1,0,African Cup of Nations qualification,Windhoek,Namibia,False
2006-10-07,Panama,El Salvador,1,0,Friendly,Panama City,Panama,False
2006-10-07,Portugal,Azerbaijan,3,0,UEFA Euro qualification,Porto,Portugal,False
2006-10-07,Romania,Belarus,3,1,UEFA Euro qualification,Bucharest,Romania,False
2006-10-07,Russia,Israel,1,1,UEFA Euro qualification,Moscow,Russia,False
2006-10-07,Scotland,France,1,0,UEFA Euro qualification,Glasgow,Scotland,False
2006-10-07,Serbia,Belgium,1,0,UEFA Euro qualification,Belgrade,Serbia,False
2006-10-07,Seychelles,Mauritius,2,1,African Cup of Nations qualification,Victoria,Seychelles,False
2006-10-07,Slovenia,Luxembourg,2,0,UEFA Euro qualification,Celje,Slovenia,False
2006-10-07,Sweden,Spain,2,0,UEFA Euro qualification,Solna,Sweden,False
2006-10-07,Tunisia,Sudan,1,0,African Cup of Nations qualification,Radès,Tunisia,False
2006-10-07,Wales,Slovakia,1,5,UEFA Euro qualification,Cardiff,Wales,False
2006-10-08,Angola,Kenya,3,1,African Cup of Nations qualification,Luanda,Angola,False
2006-10-08,Benin,Sierra Leone,2,0,African Cup of Nations qualification,Cotonou,Benin,False
2006-10-08,Burundi,Mauritania,3,1,African Cup of Nations qualification,Bujumbura,Burundi,False
2006-10-08,Congo,Chad,3,1,African Cup of Nations qualification,Brazzaville,Congo,False
2006-10-08,Ivory Coast,Gabon,5,0,African Cup of Nations qualification,Abidjan,Ivory Coast,False
2006-10-08,Jamaica,Canada,2,1,Friendly,Kingston,Jamaica,False
2006-10-08,Korea Republic,Ghana,1,3,Friendly,Seoul,Korea Republic,False
2006-10-08,Lesotho,Nigeria,0,1,African Cup of Nations qualification,Maseru,Lesotho,False
2006-10-08,Liberia,Rwanda,3,2,African Cup of Nations qualification,Monrovia,Liberia,False
2006-10-08,Libya,Congo DR,1,1,African Cup of Nations qualification,Tripoli,Libya,False
2006-10-08,Mali,Togo,1,0,African Cup of Nations qualification,Bamako,Mali,False
2006-10-08,Mozambique,Tanzania,0,0,African Cup of Nations qualification,Maputo,Mozambique,False
2006-10-08,Niger,Uganda,0,0,African Cup of Nations qualification,Niamey,Niger,False
2006-10-08,Zambia,South Africa,0,1,African Cup of Nations qualification,Lusaka,Zambia,False
2006-10-10,Brazil,Ecuador,2,1,Friendly,Solna,Sweden,True
2006-10-10,Honduras,Guatemala,2,1,Friendly,Atlanta,USA,True
2006-10-11,Andorra,Macedonia,0,3,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
2006-10-11,Australia,Bahrain,2,0,AFC Asian Cup qualification,Sydney,Australia,False
2006-10-11,Austria,Switzerland,2,1,Friendly,Innsbruck,Austria,False
2006-10-11,Bangladesh,Uzbekistan,0,4,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2006-10-11,Belarus,Slovenia,4,2,UEFA Euro qualification,Minsk,Belarus,False
2006-10-11,Belgium,Azerbaijan,3,0,UEFA Euro qualification,Brussels,Belgium,False
2006-10-11,Bosnia-Herzegovina,Greece,0,4,UEFA Euro qualification,Zenica,Bosnia-Herzegovina,False
2006-10-11,Croatia,England,2,0,UEFA Euro qualification,Zagreb,Croatia,False
2006-10-11,France,Faroe Islands,5,0,UEFA Euro qualification,Montbéliard,France,False
2006-10-11,Georgia,Italy,1,3,UEFA Euro qualification,Tbilisi,Georgia,False
2006-10-11,Iceland,Sweden,1,2,UEFA Euro qualification,Reykjavík,Iceland,False
2006-10-11,India,Japan,0,3,AFC Asian Cup qualification,Bangalore,India,False
2006-10-11,Iraq,Singapore,4,2,AFC Asian Cup qualification,Al Ain,United Arab Emirates,True
2006-10-11,Ireland,Czech Republic,1,1,UEFA Euro qualification,Dublin,Ireland,False
2006-10-11,Kazakhstan,Finland,0,2,UEFA Euro qualification,Almaty,Kazakhstan,False
2006-10-11,Korea Republic,Syria,1,1,AFC Asian Cup qualification,Seoul,Korea Republic,False
2006-10-11,Kuwait,Lithuania,1,0,Friendly,Kuwait City,Kuwait,False
2006-10-11,Liechtenstein,Denmark,0,4,UEFA Euro qualification,Vaduz,Liechtenstein,False
2006-10-11,Luxembourg,Bulgaria,0,1,UEFA Euro qualification,Luxembourg,Luxembourg,False
2006-10-11,Malta,Hungary,2,1,UEFA Euro qualification,Attard,Malta,False
2006-10-11,Netherlands,Albania,2,1,UEFA Euro qualification,Amsterdam,Netherlands,False
2006-10-11,Northern Ireland,Latvia,1,0,UEFA Euro qualification,Belfast,Northern Ireland,False
2006-10-11,Oman,United Arab Emirates,2,1,AFC Asian Cup qualification,Muscat,Oman,False
2006-10-11,Pakistan,Jordan,0,3,AFC Asian Cup qualification,Lahore,Pakistan,False
2006-10-11,Palestine,China,0,2,AFC Asian Cup qualification,Amman,Jordan,True
2006-10-11,Peru,Chile,0,1,Copa del Pacífico,Tacna,Peru,False
2006-10-11,Poland,Portugal,2,1,UEFA Euro qualification,Chorzów,Poland,False
2006-10-11,Qatar,Hong Kong,2,0,AFC Asian Cup qualification,Doha,Qatar,False
2006-10-11,Russia,Estonia,2,0,UEFA Euro qualification,St. Petersburg,Russia,False
2006-10-11,Saudi Arabia,Yemen,5,0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2006-10-11,Serbia,Armenia,3,0,UEFA Euro qualification,Belgrade,Serbia,False
2006-10-11,Slovakia,Germany,1,4,UEFA Euro qualification,Bratislava,Slovakia,False
2006-10-11,Spain,Argentina,2,1,Friendly,Murcia,Spain,False
2006-10-11,Trinidad and Tobago,Panama,2,1,Friendly,Port of Spain,Trinidad and Tobago,False
2006-10-11,Turkey,Moldova,5,0,UEFA Euro qualification,Frankfurt am Main,Germany,True
2006-10-11,Ukraine,Scotland,2,0,UEFA Euro qualification,Kyïv,Ukraine,False
2006-10-11,Wales,Cyprus,3,1,UEFA Euro qualification,Cardiff,Wales,False
2006-10-17,Haiti,Cuba,0,0,Friendly,Port-au-Prince,Haiti,False
2006-10-18,Uruguay,Venezuela,4,0,Friendly,Montevideo,Uruguay,False
