date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1998-08-15,Kenya,Djibouti,9,1,African Cup of Nations qualification,Nairobi,Kenya,False
1998-08-15,Malawi,Namibia,0,1,African Cup of Nations qualification,Blantyre,Malawi,False
1998-08-15,Mozambique,Botswana,2,1,African Cup of Nations qualification,Maputo,Mozambique,False
1998-08-15,Tanzania,Burundi,0,1,African Cup of Nations qualification,Dar es Salaam,Tanzania,False
1998-08-15,Thailand,Uzbekistan,4,1,Friendly,Bangkok,Thailand,False
1998-08-16,Angola,Benin,2,0,African Cup of Nations qualification,Luanda,Angola,False
1998-08-16,Cape Verde,Mali,0,0,African Cup of Nations qualification,Praia,Cape Verde,False
1998-08-16,Congo,Chad,0,0,African Cup of Nations qualification,Pointe-Noire,Congo,False
1998-08-16,Gabon,Equatorial Guinea,3,0,African Cup of Nations qualification,Libreville,Gabon,False
1998-08-16,Liberia,Niger,2,0,African Cup of Nations qualification,Monrovia,Liberia,False
1998-08-16,Lithuania,Moldova,1,1,Friendly,Kaunas,Lithuania,False
1998-08-16,Rwanda,Uganda,0,0,African Cup of Nations qualification,Kigali,Rwanda,False
1998-08-18,Armenia,Lebanon,1,0,Friendly,Abovyan,Armenia,False
1998-08-18,Poland,Israel,2,0,Friendly,Cracow,Poland,False
1998-08-18,Togo,São Tomé and Príncipe,2,0,African Cup of Nations qualification,Lomé,Togo,False
1998-08-19,Austria,France,2,2,Friendly,Vienna,Austria,False
1998-08-19,Bosnia-Herzegovina,Faroe Islands,1,0,UEFA Euro qualification,Sarajevo,Bosnia-Herzegovina,False
1998-08-19,Cyprus,Albania,3,2,Friendly,Nicosia,Cyprus,False
1998-08-19,Czech Republic,Denmark,1,0,Friendly,Prague,Czech Republic,False
1998-08-19,Hungary,Slovenia,2,1,Friendly,Zalaegerszeg,Hungary,False
1998-08-19,Iceland,Latvia,4,1,Friendly,Reykjavík,Iceland,False
1998-08-19,Lithuania,Belarus,0,3,Friendly,Vilnius,Lithuania,False
1998-08-19,Norway,Romania,0,0,Friendly,Oslo,Norway,False
1998-08-19,Portugal,Mozambique,2,1,Friendly,Ponta Delgada,Portugal,False
1998-08-19,Slovakia,Finland,0,0,Friendly,Košice,Slovakia,False
1998-08-19,Sweden,Russia,1,0,Friendly,Örebro,Sweden,False
1998-08-19,Ukraine,Georgia,4,0,Friendly,Kyïv,Ukraine,False
1998-08-20,Estonia,Moldova,0,1,Friendly,Kohtla-Järve,Estonia,False
1998-08-23,Burkina Faso,Togo,1,1,Friendly,Ouagadougou,Burkina Faso,False
1998-08-23,Mauritius,Lesotho,3,1,African Cup of Nations qualification,Curepipe,Mauritius,False
1998-08-26,Malaysia,Singapore,0,2,AFF Championship,Hanoi,Vietnam,True
1998-08-26,Vietnam,Laos,4,1,AFF Championship,Hanoi,Vietnam,False
1998-08-27,Indonesia,Philippines,3,0,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-08-27,Thailand,Burma,1,1,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-08-28,Malaysia,Laos,0,0,AFF Championship,Hanoi,Vietnam,True
1998-08-28,Vietnam,Singapore,0,0,AFF Championship,Hanoi,Vietnam,False
1998-08-29,Indonesia,Burma,6,2,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-08-29,Thailand,Philippines,3,1,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-08-30,Angola,Zimbabwe,2,1,COSAFA Cup,Luanda,Angola,False
1998-08-30,Burkina Faso,Ivory Coast,1,1,Friendly,Ouagadougou,Burkina Faso,False
1998-08-30,Singapore,Laos,4,1,AFF Championship,Hanoi,Vietnam,True
1998-08-30,Vietnam,Malaysia,1,0,AFF Championship,Hanoi,Vietnam,False
1998-08-31,Burkina Faso,Senegal,1,1,Friendly,Ouagadougou,Burkina Faso,False
1998-08-31,Burma,Philippines,5,2,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-08-31,Thailand,Indonesia,3,2,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-09-02,Cook Islands,Samoa,2,1,Oceania Nations Cup qualification,Avarua,Cook Islands,False
1998-09-02,Malta,Germany,1,2,Friendly,Attard,Malta,False
1998-09-02,Morocco,Senegal,2,0,Friendly,Tangier,Morocco,False
1998-09-02,Romania,Liechtenstein,7,0,UEFA Euro qualification,Bucharest,Romania,False
1998-09-02,Serbia,Switzerland,1,1,Friendly,Niš,Yugoslavia,False
1998-09-02,Singapore,Indonesia,2,1,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-09-02,Tonga,American Samoa,3,0,Oceania Nations Cup qualification,Avarua,Cook Islands,True
1998-09-03,Cook Islands,American Samoa,4,3,Oceania Nations Cup qualification,Avarua,Cook Islands,False
1998-09-03,Tahiti,Tonga,5,0,Oceania Nations Cup qualification,Avarua,Cook Islands,True
1998-09-03,Vietnam,Thailand,3,0,AFF Championship,Hanoi,Vietnam,False
1998-09-05,Armenia,Andorra,3,1,UEFA Euro qualification,Yerevan,Armenia,False
1998-09-05,Austria,Israel,1,1,UEFA Euro qualification,Vienna,Austria,False
1998-09-05,Belarus,Denmark,0,0,UEFA Euro qualification,Minsk,Belarus,False
1998-09-05,Bosnia-Herzegovina,Estonia,1,1,UEFA Euro qualification,Sarajevo,Bosnia-Herzegovina,False
1998-09-05,Cook Islands,Tonga,2,2,Oceania Nations Cup qualification,Avarua,Cook Islands,False
1998-09-05,Cyprus,Spain,3,2,UEFA Euro qualification,Larnaca,Cyprus,False
1998-09-05,Fiji,New Caledonia,3,0,Oceania Nations Cup qualification,Luganville,Vanuatu,True
1998-09-05,Finland,Moldova,3,2,UEFA Euro qualification,Helsinki,Finland,False
1998-09-05,Georgia,Albania,1,0,UEFA Euro qualification,Tbilisi,Georgia,False
1998-09-05,Germany,Romania,1,1,Friendly,Attard,Malta,True
1998-09-05,Iceland,France,1,1,UEFA Euro qualification,Reykjavík,Iceland,False
1998-09-05,Indonesia,Thailand,3,3,AFF Championship,Ho Chi Minh City,Vietnam,True
1998-09-05,Ireland,Croatia,2,0,UEFA Euro qualification,Dublin,Ireland,False
1998-09-05,Lithuania,Scotland,0,0,UEFA Euro qualification,Vilnius,Lithuania,False
1998-09-05,Slovakia,Azerbaijan,3,0,UEFA Euro qualification,Košice,Slovakia,False
1998-09-05,Solomon Islands,Papua New Guinea,3,1,Oceania Nations Cup qualification,Luganville,Vanuatu,True
1998-09-05,Sweden,England,2,1,UEFA Euro qualification,Solna,Sweden,False
1998-09-05,Tahiti,Samoa,5,1,Oceania Nations Cup qualification,Avarua,Cook Islands,True
1998-09-05,Turkey,Northern Ireland,3,0,UEFA Euro qualification,Istanbul,Turkey,False
1998-09-05,Ukraine,Russia,3,2,UEFA Euro qualification,Kyïv,Ukraine,False
1998-09-05,Vietnam,Singapore,0,1,AFF Championship,Hanoi,Vietnam,False
1998-09-05,Wales,Italy,0,2,UEFA Euro qualification,Liverpool,England,True
1998-09-06,Bulgaria,Poland,0,3,UEFA Euro qualification,Burgas,Bulgaria,False
1998-09-06,Faroe Islands,Czech Republic,0,1,UEFA Euro qualification,Toftir,Faroe Islands,False
1998-09-06,Greece,Slovenia,2,2,UEFA Euro qualification,Athens,Greece,False
1998-09-06,Hungary,Portugal,1,3,UEFA Euro qualification,Budapest,Hungary,False
1998-09-06,Macedonia,Malta,4,0,UEFA Euro qualification,Skopje,Macedonia,False
1998-09-06,Norway,Latvia,1,3,UEFA Euro qualification,Oslo,Norway,False
1998-09-06,Swaziland,Ghana,0,1,Friendly,Mbabane,Swaziland,False
1998-09-06,Togo,Benin,0,1,Friendly,Lomé,Togo,False
1998-09-07,Papua New Guinea,New Caledonia,1,0,Oceania Nations Cup qualification,Luganville,Vanuatu,True
1998-09-07,Samoa,Tonga,2,0,Oceania Nations Cup qualification,Avarua,Cook Islands,True
1998-09-07,Tahiti,American Samoa,12,0,Oceania Nations Cup qualification,Avarua,Cook Islands,True
1998-09-07,Vanuatu,Fiji,1,2,Oceania Nations Cup qualification,Luganville,Vanuatu,False
1998-09-08,Cook Islands,Tahiti,0,5,Oceania Nations Cup qualification,Avarua,Cook Islands,False
1998-09-08,Samoa,American Samoa,4,0,Oceania Nations Cup qualification,Avarua,Cook Islands,True
1998-09-08,Solomon Islands,New Caledonia,3,2,Oceania Nations Cup qualification,Luganville,Vanuatu,True
1998-09-08,Vanuatu,Papua New Guinea,1,1,Oceania Nations Cup qualification,Luganville,Vanuatu,False
1998-09-09,Kuwait,Lebanon,0,0,Friendly,Kuwait City,Kuwait,False
1998-09-10,Fiji,Papua New Guinea,2,0,Oceania Nations Cup qualification,Luganville,Vanuatu,True
1998-09-10,Vanuatu,Solomon Islands,3,1,Oceania Nations Cup qualification,Luganville,Vanuatu,False
1998-09-11,Saudi Arabia,Tanzania,8,0,Friendly,Dammam,Saudi Arabia,False
1998-09-12,Fiji,Solomon Islands,1,1,Oceania Nations Cup qualification,Luganville,Vanuatu,True
1998-09-12,Namibia,Mozambique,2,1,COSAFA Cup,Windhoek,Namibia,False
1998-09-12,Syria,Oman,3,0,Friendly,Damascus,Syria,False
1998-09-12,Vanuatu,New Caledonia,3,2,Oceania Nations Cup qualification,Luganville,Vanuatu,False
1998-09-13,Bahrain,Libya,2,2,Friendly,Doha,Qatar,True
1998-09-13,Kuwait,Korea DPR,4,0,Friendly,Kuwait City,Kuwait,False
1998-09-14,Saudi Arabia,Sudan,2,1,Friendly,Dammam,Saudi Arabia,False
1998-09-15,Syria,Oman,0,0,Friendly,Damascus,Syria,False
1998-09-16,Egypt,Ivory Coast,0,0,Friendly,Cairo,Egypt,False
1998-09-16,Qatar,Sudan,1,1,Friendly,Doha,Qatar,False
1998-09-16,United Arab Emirates,Libya,5,1,Friendly,Abu Dhabi,United Arab Emirates,False
1998-09-17,Saudi Arabia,Senegal,3,2,Friendly,Dammam,Saudi Arabia,False
1998-09-18,Bahrain,Syria,2,0,Friendly,Manama,Bahrain,False
1998-09-19,Solomon Islands,Papua New Guinea,2,1,Friendly,Honiara,Solomon Islands,False
1998-09-20,Togo,Mali,0,1,Friendly,Lomé,Togo,False
1998-09-22,Oman,Zambia,2,0,Friendly,Muscat,Oman,False
1998-09-22,Qatar,Libya,2,1,UAFA Cup,Doha,Qatar,False
1998-09-23,Brazil,Serbia,1,1,Friendly,São Luís,Brazil,False
1998-09-23,Estonia,Egypt,2,2,Friendly,Tallinn,Estonia,False
1998-09-23,Spain,Russia,1,0,Friendly,Granada,Spain,False
1998-09-24,Libya,Jordan,1,2,UAFA Cup,Doha,Qatar,True
1998-09-24,Oman,Zambia,1,1,Friendly,Muscat,Oman,False
1998-09-25,Australia,Fiji,3,1,Oceania Nations Cup,Brisbane,Australia,False
1998-09-25,New Zealand,Tahiti,1,0,Oceania Nations Cup,Brisbane,Australia,True
1998-09-26,Kuwait,Syria,4,0,UAFA Cup,Doha,Qatar,True
1998-09-26,Qatar,Jordan,2,0,UAFA Cup,Doha,Qatar,False
1998-09-27,Mali,Burkina Faso,1,0,Friendly,Bamako,Mali,False
1998-09-27,Saudi Arabia,Lebanon,4,1,UAFA Cup,Doha,Qatar,True
1998-09-27,United Arab Emirates,Sudan,4,1,UAFA Cup,Doha,Qatar,True
1998-09-27,Zimbabwe,Zambia,0,1,COSAFA Cup,Harare,Zimbabwe,False
1998-09-28,Australia,Cook Islands,16,0,Oceania Nations Cup,Brisbane,Australia,False
1998-09-28,New Zealand,Vanuatu,8,1,Oceania Nations Cup,Brisbane,Australia,True
1998-09-29,Macedonia,Egypt,2,2,Friendly,Kumanovo,Macedonia,False
1998-09-29,Qatar,United Arab Emirates,2,1,UAFA Cup,Doha,Qatar,False
1998-09-29,Saudi Arabia,Kuwait,2,1,UAFA Cup,Doha,Qatar,True
1998-09-30,Fiji,Cook Islands,3,0,Oceania Nations Cup,Brisbane,Australia,True
1998-09-30,Tahiti,Vanuatu,5,1,Oceania Nations Cup,Brisbane,Australia,True
1998-10-01,Kuwait,United Arab Emirates,4,1,UAFA Cup,Doha,Qatar,True
1998-10-01,Qatar,Saudi Arabia,1,3,UAFA Cup,Doha,Qatar,False
1998-10-02,Australia,Tahiti,4,1,Oceania Nations Cup,Brisbane,Australia,False
1998-10-02,New Zealand,Fiji,1,0,Oceania Nations Cup,Brisbane,Australia,True
1998-10-03,Bahrain,Sudan,2,3,Friendly,Manama,Bahrain,False
1998-10-03,Kenya,Madagascar,1,1,African Cup of Nations qualification,Nairobi,Kenya,False
1998-10-03,Morocco,Sierra Leone,3,0,African Cup of Nations qualification,Casablanca,Morocco,False
1998-10-03,Namibia,Congo,0,1,African Cup of Nations qualification,Windhoek,Namibia,False
1998-10-03,South Africa,Angola,1,0,African Cup of Nations qualification,Johannesburg,South Africa,False
1998-10-04,Australia,New Zealand,0,1,Oceania Nations Cup,Brisbane,Australia,False
1998-10-04,Burkina Faso,Nigeria,0,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False
1998-10-04,Cameroon,Ghana,1,3,African Cup of Nations qualification,Douala,Cameroon,False
1998-10-04,Gabon,Mauritius,2,0,African Cup of Nations qualification,Libreville,Gabon,False
1998-10-04,Mali,Ivory Coast,0,1,African Cup of Nations qualification,Bamako,Mali,False
1998-10-04,Mozambique,Eritrea,3,1,African Cup of Nations qualification,Maputo,Mozambique,False
1998-10-04,Tahiti,Fiji,2,4,Oceania Nations Cup,Brisbane,Australia,True
1998-10-04,Togo,Guinea,2,0,African Cup of Nations qualification,Lomé,Togo,False
1998-10-04,Tunisia,Liberia,2,1,African Cup of Nations qualification,Tunis,Tunisia,False
1998-10-04,Zambia,Congo DR,1,1,African Cup of Nations qualification,Lusaka,Zambia,False
1998-10-10,Andorra,Ukraine,0,2,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False
1998-10-10,Armenia,Iceland,0,0,UEFA Euro qualification,Yerevan,Armenia,False
1998-10-10,Azerbaijan,Hungary,0,4,UEFA Euro qualification,Baku,Azerbaijan,False
1998-10-10,Bosnia-Herzegovina,Czech Republic,1,3,UEFA Euro qualification,Sarajevo,Bosnia-Herzegovina,False
1998-10-10,Cyprus,Austria,0,3,UEFA Euro qualification,Larnaca,Cyprus,False
1998-10-10,Denmark,Wales,1,2,UEFA Euro qualification,Copenhagen,Denmark,False
1998-10-10,England,Bulgaria,0,0,UEFA Euro qualification,London,England,False
1998-10-10,Italy,Switzerland,2,0,UEFA Euro qualification,Udine,Italy,False
1998-10-10,Latvia,Georgia,1,0,UEFA Euro qualification,Riga,Latvia,False
1998-10-10,Liechtenstein,Slovakia,0,4,UEFA Euro qualification,Vaduz,Liechtenstein,False
1998-10-10,Lithuania,Faroe Islands,0,0,UEFA Euro qualification,Vilnius,Lithuania,False
1998-10-10,Malta,Croatia,1,4,UEFA Euro qualification,Attard,Malta,False
1998-10-10,Netherlands,Peru,2,0,Friendly,Eindhoven,Netherlands,False
1998-10-10,Northern Ireland,Finland,1,0,UEFA Euro qualification,Belfast,Northern Ireland,False
1998-10-10,Poland,Luxembourg,3,0,UEFA Euro qualification,Warsaw,Poland,False
1998-10-10,Portugal,Romania,0,1,UEFA Euro qualification,Porto,Portugal,False
1998-10-10,Russia,France,2,3,UEFA Euro qualification,Moscow,Russia,False
1998-10-10,San Marino,Israel,0,5,UEFA Euro qualification,Serravalle,San Marino,False
1998-10-10,Scotland,Estonia,3,2,UEFA Euro qualification,Edinburgh,Scotland,False
1998-10-10,Slovenia,Norway,1,2,UEFA Euro qualification,Ljubljana,Slovenia,False
1998-10-10,Turkey,Germany,1,0,UEFA Euro qualification,Bursa,Turkey,False
1998-10-13,Kuwait,Iran,3,0,Friendly,Kuwait City,Kuwait,False
1998-10-13,Netherlands,Ghana,0,0,Friendly,Arnhem,Netherlands,False
1998-10-14,Brazil,Ecuador,5,1,Friendly,Washington,USA,True
1998-10-14,Bulgaria,Sweden,0,1,UEFA Euro qualification,Burgas,Bulgaria,False
1998-10-14,Croatia,Macedonia,3,2,UEFA Euro qualification,Zagreb,Croatia,False
1998-10-14,Czech Republic,Estonia,4,1,UEFA Euro qualification,Teplice,Czech Republic,False
1998-10-14,France,Andorra,2,0,UEFA Euro qualification,Saint-Denis,France,False
1998-10-14,Greece,Georgia,3,0,UEFA Euro qualification,Athens,Greece,False
1998-10-14,Hungary,Romania,1,1,UEFA Euro qualification,Budapest,Hungary,False
1998-10-14,Iceland,Russia,1,0,UEFA Euro qualification,Reykjavík,Iceland,False
1998-10-14,Ireland,Malta,5,0,UEFA Euro qualification,Dublin,Ireland,False
1998-10-14,Israel,Spain,1,2,UEFA Euro qualification,Ramat-Gan,Israel,False
1998-10-14,Liechtenstein,Azerbaijan,2,1,UEFA Euro qualification,Vaduz,Liechtenstein,False
1998-10-14,Lithuania,Bosnia-Herzegovina,4,2,UEFA Euro qualification,Vilnius,Lithuania,False
1998-10-14,Luxembourg,England,0,3,UEFA Euro qualification,Luxembourg,Luxembourg,False
1998-10-14,Moldova,Germany,1,3,UEFA Euro qualification,Chişinău,Moldova,False
1998-10-14,Norway,Albania,2,2,UEFA Euro qualification,Oslo,Norway,False
1998-10-14,San Marino,Austria,1,4,UEFA Euro qualification,Serravalle,San Marino,False
1998-10-14,Scotland,Faroe Islands,2,1,UEFA Euro qualification,Aberdeen,Scotland,False
1998-10-14,Slovakia,Portugal,0,3,UEFA Euro qualification,Bratislava,Slovakia,False
1998-10-14,Slovenia,Latvia,1,0,UEFA Euro qualification,Maribor,Slovenia,False
1998-10-14,Switzerland,Denmark,1,1,UEFA Euro qualification,Zürich,Switzerland,False
1998-10-14,Turkey,Finland,1,3,UEFA Euro qualification,Istanbul,Turkey,False
1998-10-14,Ukraine,Armenia,2,0,UEFA Euro qualification,Kyïv,Ukraine,False
1998-10-14,Wales,Belarus,3,2,UEFA Euro qualification,Cardiff,Wales,False
1998-10-17,Lebanon,Syria,3,3,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,True
1998-10-17,Qatar,Burkina Faso,2,2,Friendly,Doha,Qatar,False
1998-10-17,United Arab Emirates,Sudan,2,1,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,False
1998-10-19,Lebanon,Sudan,1,1,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,True
1998-10-19,Oman,Burkina Faso,4,2,Friendly,Muscat,Oman,False
1998-10-19,United Arab Emirates,Syria,1,0,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,False
1998-10-21,Oman,Burkina Faso,0,0,Friendly,Muscat,Oman,False
1998-10-21,Sudan,Syria,2,3,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,True
1998-10-21,United Arab Emirates,Lebanon,1,0,United Arab Emirates Friendship Tournament,Abu Dhabi,United Arab Emirates,False
1998-10-23,Bahrain,Burkina Faso,2,1,Friendly,Manama,Bahrain,False
1998-10-28,Japan,Egypt,1,0,Friendly,Osaka,Japan,False
1998-10-30,Bahrain,United Arab Emirates,0,1,Gulf Cup,Manama,Bahrain,False
1998-10-31,Kuwait,Saudi Arabia,1,2,Gulf Cup,Manama,Bahrain,True
1998-10-31,Oman,Qatar,2,1,Gulf Cup,Manama,Bahrain,True
1998-11-02,Bahrain,Saudi Arabia,1,1,Gulf Cup,Manama,Bahrain,False
1998-11-02,Kuwait,Qatar,6,2,Gulf Cup,Manama,Bahrain,True
1998-11-03,United Arab Emirates,Oman,3,2,Gulf Cup,Manama,Bahrain,True
1998-11-04,Bulgaria,Algeria,0,0,Friendly,Sofia,Bulgaria,False
1998-11-05,Oman,Saudi Arabia,0,1,Gulf Cup,Manama,Bahrain,True
1998-11-05,Qatar,United Arab Emirates,0,0,Gulf Cup,Manama,Bahrain,True
1998-11-06,Bahrain,Kuwait,0,2,Gulf Cup,Manama,Bahrain,False
1998-11-06,USA,Australia,0,0,Friendly,San Jose,USA,False
1998-11-07,Tunisia,Zimbabwe,1,1,Friendly,Tunis,Tunisia,False
1998-11-08,Bahrain,Qatar,0,0,Gulf Cup,Manama,Bahrain,False
1998-11-08,Saudi Arabia,United Arab Emirates,1,0,Gulf Cup,Manama,Bahrain,True
1998-11-09,Oman,Kuwait,0,5,Gulf Cup,Manama,Bahrain,True
1998-11-10,Slovakia,Poland,1,3,Friendly,Bratislava,Slovakia,False
1998-11-10,Tunisia,Latvia,3,0,Friendly,Tunis,Tunisia,False
1998-11-11,Qatar,Saudi Arabia,0,0,Gulf Cup,Manama,Bahrain,True
1998-11-12,Bahrain,Oman,2,2,Gulf Cup,Manama,Bahrain,False
1998-11-12,United Arab Emirates,Kuwait,1,4,Gulf Cup,Manama,Bahrain,True
1998-11-15,Sri Lanka,Maldives,2,2,Friendly,Colombo,Sri Lanka,False
1998-11-16,India,Uzbekistan,0,0,Friendly,New Delhi,India,False
1998-11-17,El Salvador,Mexico,0,2,Friendly,Los Angeles,USA,True
1998-11-17,Guatemala,Honduras,3,3,Friendly,Los Angeles,USA,True
1998-11-18,Albania,Greece,0,0,UEFA Euro qualification,Tirana,Albania,False
1998-11-18,Brazil,Russia,5,1,Friendly,Fortaleza,Brazil,False
1998-11-18,Egypt,Norway,1,1,Friendly,Cairo,Egypt,False
1998-11-18,El Salvador,Honduras,1,2,Friendly,Los Angeles,USA,True
1998-11-18,England,Czech Republic,2,0,Friendly,London,England,False
1998-11-18,Georgia,Estonia,3,1,Friendly,Tbilisi,Georgia,False
1998-11-18,Germany,Netherlands,1,1,Friendly,Gelsenkirchen,Germany,False
1998-11-18,Guatemala,Mexico,2,2,Friendly,Los Angeles,USA,True
1998-11-18,Hungary,Switzerland,2,0,Friendly,Budapest,Hungary,False
1998-11-18,Italy,Spain,2,2,Friendly,Salerno,Italy,False
1998-11-18,Luxembourg,Belgium,0,0,Friendly,Luxembourg,Luxembourg,False
1998-11-18,Malta,Macedonia,1,2,UEFA Euro qualification,Attard,Malta,False
1998-11-18,Northern Ireland,Moldova,2,2,UEFA Euro qualification,Belfast,Northern Ireland,False
1998-11-18,Portugal,Israel,2,0,Friendly,Setúbal,Portugal,False
1998-11-18,San Marino,Cyprus,0,1,UEFA Euro qualification,Serravalle,San Marino,False
1998-11-18,Serbia,Ireland,1,0,UEFA Euro qualification,Belgrade,Yugoslavia,False
1998-11-19,Hong Kong,Vietnam,1,1,Friendly,Victoria,Hong Kong,False
1998-11-19,India,Uzbekistan,0,4,Friendly,Calcutta,India,False
1998-11-21,Armenia,Estonia,2,1,Friendly,Abovyan,Armenia,False
1998-11-21,Thailand,Turkmenistan,3,3,Friendly,Bangkok,Thailand,False
1998-11-22,China,Korea Republic,0,0,Friendly,Shanghai,China,False
1998-11-25,Singapore,United Arab Emirates,0,4,Friendly,Singapore,Singapore,False
1998-11-27,Thailand,Nepal,2,0,Friendly,Bangkok,Thailand,False
1998-11-28,Azerbaijan,Estonia,2,1,Friendly,Gəncə,Azerbaijan,False
1998-12-02,United Arab Emirates,Korea DPR,3,3,Friendly,Songkhla,Thailand,True
